-1	46	28	32	-154.00	 0	 0	 0
-1	47	28	30	-150.00	 0	 0	 0
-1	48	29	32	-160.00	 0	 0	 0
-1	49	29	30	-156.00	 0	 0	 0
-1	50	30	24	-156.00	 0	 0	 0
-1	51	31	33	-164.00	 0	 0	 0
 0	51	157	129	39	-164.00	 0	 0
-1	53	33	21	-126.00	 0	 0	 0
 0	53	159	131	39	-126.00	 0	 0
 0	53	160	132	33	-126.00	 1	 0
-1	54	34	33	-168.00	 0	 0	 0
 0	54	162	134	39	-168.00	 0	 0
-1	55	35	31	-164.00	 0	 0	 0
 0	55	163	135	25	-164.00	 0	 0
-1	56	36	33	-207.00	 0	 0	 0
 0	56	166	138	39	-207.00	 0	 0
-1	59	39	13	-125.00	 0	 0	 0
 0	59	168	140	39	-125.00	 0	 0
 0	59	169	141	33	-125.00	 1	 0
-1	60	40	33	-131.00	 0	 0	 0
 0	60	171	143	39	-131.00	 0	 0
-1	61	41	31	-127.00	 0	 0	 0
 0	61	172	144	25	-127.00	 0	 0
-1	62	42	33	-169.00	 0	 0	 0
 0	62	175	147	39	-169.00	 0	 0
-1	65	45	5	-154.00	 0	 0	 0
 0	65	177	149	39	-154.00	 0	 0
 0	65	178	150	33	-154.00	 1	 0
-1	66	46	33	-154.00	 0	 0	 0
 0	66	180	152	39	-154.00	 0	 0
-1	67	47	31	-150.00	 0	 0	 0
 0	67	181	153	25	-150.00	 0	 0
-1	68	48	33	-160.00	 0	 0	 0
 0	68	184	156	39	-160.00	 0	 0
-1	71	51	36	-166.00	 0	 0	 0
-1	72	51	34	-162.00	 0	 0	 0
-1	73	53	22	-141.00	 0	 0	 0
-1	74	53	36	-128.00	 0	 0	 0
-1	75	53	34	-124.00	 0	 0	 0
-1	76	54	36	-170.00	 0	 0	 0
-1	77	54	34	-166.00	 0	 0	 0
-1	78	55	28	-166.00	 0	 0	 0
-1	79	55	26	-162.00	 0	 0	 0
-1	80	56	36	-209.00	 0	 0	 0
-1	81	56	34	-205.00	 0	 0	 0
-1	82	59	14	-149.00	 0	 0	 0
-1	83	59	36	-127.00	 0	 0	 0
-1	84	59	34	-123.00	 0	 0	 0
-1	85	60	36	-133.00	 0	 0	 0
-1	86	60	34	-129.00	 0	 0	 0
-1	87	61	28	-129.00	 0	 0	 0
-1	88	61	26	-125.00	 0	 0	 0
-1	89	62	36	-171.00	 0	 0	 0
-1	90	62	34	-167.00	 0	 0	 0
-1	91	65	6	-165.00	 0	 0	 0
-1	92	65	36	-156.00	 0	 0	 0
-1	93	65	34	-152.00	 0	 0	 0
-1	94	66	36	-156.00	 0	 0	 0
-1	95	66	34	-152.00	 0	 0	 0
-1	96	67	28	-152.00	 0	 0	 0
-1	97	67	26	-148.00	 0	 0	 0
-1	98	68	36	-162.00	 0	 0	 0
-1	99	68	34	-158.00	 0	 0	 0
-1	100	71	37	-166.00	 0	 0	 0
-1	102	73	23	-119.00	 0	 0	 0
 0	102	209	185	37	-119.00	 0	 0
-1	103	74	37	-128.00	 0	 0	 0
-1	104	75	35	-124.00	 0	 0	 0
 0	104	211	187	29	-124.00	 0	 0
-1	105	76	37	-170.00	 0	 0	 0
-1	108	79	27	-162.00	 0	 0	 0
-1	109	80	37	-209.00	 0	 0	 0
-1	111	82	15	-105.00	 0	 0	 0
 0	111	217	193	37	-105.00	 0	 0
-1	112	83	37	-127.00	 0	 0	 0
-1	113	84	35	-123.00	 0	 0	 0
 0	113	219	195	29	-123.00	 0	 0
-1	114	85	37	-133.00	 0	 0	 0
-1	117	88	27	-125.00	 0	 0	 0
-1	118	89	37	-171.00	 0	 0	 0
-1	120	91	7	-126.00	 0	 0	 0
 0	120	225	201	37	-126.00	 0	 0
-1	121	92	37	-156.00	 0	 0	 0
-1	122	93	35	-152.00	 0	 0	 0
 0	122	227	203	29	-152.00	 0	 0
-1	123	94	37	-156.00	 0	 0	 0
-1	126	97	27	-148.00	 0	 0	 0
-1	127	98	37	-162.00	 0	 0	 0
-1	129	100	38	-164.00	 0	 0	 0
-1	130	102	38	-117.00	 0	 0	 0
-1	131	103	38	-126.00	 0	 0	 0
-1	132	104	32	-126.00	 0	 0	 0
-1	133	104	30	-122.00	 0	 0	 0
-1	134	105	38	-168.00	 0	 0	 0
-1	135	108	24	-164.00	 0	 0	 0
-1	136	108	8	-160.00	 0	 0	 0
-1	137	108	0	-160.00	 0	 0	 0
-1	138	109	38	-207.00	 0	 0	 0
-1	139	111	38	-103.00	 0	 0	 0
-1	140	112	38	-125.00	 0	 0	 0
-1	141	113	32	-125.00	 0	 0	 0
-1	142	113	30	-121.00	 0	 0	 0
-1	143	114	38	-131.00	 0	 0	 0
-1	144	117	24	-127.00	 0	 0	 0
-1	145	117	16	-151.00	 0	 0	 0
-1	146	117	0	-123.00	 0	 0	 0
-1	147	118	38	-169.00	 0	 0	 0
-1	148	120	38	-124.00	 0	 0	 0
-1	149	121	38	-154.00	 0	 0	 0
-1	150	122	32	-154.00	 0	 0	 0
-1	151	122	30	-150.00	 0	 0	 0
-1	152	123	38	-154.00	 0	 0	 0
-1	153	126	24	-150.00	 0	 0	 0
-1	154	126	16	-156.00	 0	 0	 0
-1	155	126	8	-146.00	 0	 0	 0
-1	156	127	38	-160.00	 0	 0	 0
-1	158	130	39	-117.00	 0	 0	 0
 0	158	272	233	33	-117.00	 0	 0
-1	161	133	31	-122.00	 0	 0	 0
 0	161	274	235	25	-122.00	 0	 0
-1	164	136	9	-160.00	 0	 0	 0
 0	164	279	240	31	-160.00	 0	 0
 0	164	280	241	25	-160.00	 1	 0
-1	165	137	1	-160.00	 0	 0	 0
 0	165	283	244	31	-160.00	 0	 0
 0	165	284	245	25	-160.00	 1	 0
-1	167	139	39	-103.00	 0	 0	 0
 0	167	285	246	33	-103.00	 0	 0
-1	170	142	31	-121.00	 0	 0	 0
 0	170	287	248	25	-121.00	 0	 0
-1	173	145	17	-151.00	 0	 0	 0
 0	173	291	252	31	-151.00	 0	 0
 0	173	293	254	25	-151.00	 1	 0
-1	174	146	1	-123.00	 0	 0	 0
 0	174	295	256	31	-123.00	 0	 0
 0	174	297	258	25	-123.00	 1	 0
-1	176	148	39	-124.00	 0	 0	 0
 0	176	298	259	33	-124.00	 0	 0
-1	179	151	31	-150.00	 0	 0	 0
 0	179	300	261	25	-150.00	 0	 0
-1	182	154	17	-156.00	 0	 0	 0
 0	182	305	266	31	-156.00	 0	 0
 0	182	306	267	25	-156.00	 1	 0
-1	183	155	9	-146.00	 0	 0	 0
 0	183	309	270	31	-146.00	 0	 0
 0	183	310	271	25	-146.00	 1	 0
-1	185	158	36	-119.00	 0	 0	 0
-1	186	158	34	-115.00	 0	 0	 0
-1	187	161	28	-124.00	 0	 0	 0
-1	188	161	26	-120.00	 0	 0	 0
-1	189	164	28	-158.00	 0	 0	 0
-1	190	164	26	-162.00	 0	 0	 0
-1	191	165	28	-158.00	 0	 0	 0
-1	192	165	26	-162.00	 0	 0	 0
-1	193	167	36	-105.00	 0	 0	 0
-1	194	167	34	-101.00	 0	 0	 0
-1	195	170	28	-123.00	 0	 0	 0
-1	196	170	26	-119.00	 0	 0	 0
-1	197	173	28	-149.00	 0	 0	 0
-1	198	173	26	-153.00	 0	 0	 0
-1	199	174	28	-121.00	 0	 0	 0
-1	200	174	26	-125.00	 0	 0	 0
-1	201	176	36	-126.00	 0	 0	 0
-1	202	176	34	-122.00	 0	 0	 0
-1	203	179	28	-152.00	 0	 0	 0
-1	204	179	26	-148.00	 0	 0	 0
-1	205	182	28	-154.00	 0	 0	 0
-1	206	182	26	-158.00	 0	 0	 0
-1	207	183	28	-144.00	 0	 0	 0
-1	208	183	26	-148.00	 0	 0	 0
-1	210	186	35	-115.00	 0	 0	 0
 0	210	365	311	29	-115.00	 0	 0
-1	212	188	27	-120.00	 0	 0	 0
-1	213	189	29	-158.00	 0	 0	 0
 0	213	377	323	35	-158.00	 0	 0
-1	214	190	27	-162.00	 0	 0	 0
-1	215	191	29	-158.00	 0	 0	 0
 0	215	382	328	35	-158.00	 0	 0
-1	216	192	27	-162.00	 0	 0	 0
-1	218	194	35	-101.00	 0	 0	 0
 0	218	383	329	29	-101.00	 0	 0
-1	220	196	27	-119.00	 0	 0	 0
-1	221	197	29	-149.00	 0	 0	 0
 0	221	392	338	35	-149.00	 0	 0
-1	222	198	27	-153.00	 0	 0	 0
-1	223	199	29	-121.00	 0	 0	 0
 0	223	397	343	35	-121.00	 0	 0
-1	224	200	27	-125.00	 0	 0	 0
-1	226	202	35	-122.00	 0	 0	 0
 0	226	401	347	29	-122.00	 0	 0
-1	228	204	27	-148.00	 0	 0	 0
-1	229	205	29	-154.00	 0	 0	 0
 0	229	413	359	35	-154.00	 0	 0
-1	230	206	27	-158.00	 0	 0	 0
-1	231	207	29	-144.00	 0	 0	 0
 0	231	418	364	35	-144.00	 0	 0
-1	232	208	27	-148.00	 0	 0	 0
-1	233	210	32	-117.00	 0	 0	 0
-1	234	210	30	-113.00	 0	 0	 0
-1	235	212	24	-122.00	 0	 0	 0
-1	236	212	8	-123.00	 0	 0	 0
-1	237	212	0	-118.00	 0	 0	 0
-1	238	213	20	-156.00	 0	 0	 0
-1	239	213	32	-160.00	 0	 0	 0
-1	240	213	30	-160.00	 0	 0	 0
-1	241	214	24	-160.00	 0	 0	 0
-1	242	215	20	-156.00	 0	 0	 0
-1	243	215	32	-160.00	 0	 0	 0
-1	244	215	30	-160.00	 0	 0	 0
-1	245	216	24	-160.00	 0	 0	 0
-1	246	218	32	-103.00	 0	 0	 0
-1	247	218	30	-99.00	 0	 0	 0
-1	248	220	24	-121.00	 0	 0	 0
-1	249	220	16	-151.00	 0	 0	 0
-1	250	220	0	-117.00	 0	 0	 0
-1	251	221	32	-151.00	 0	 0	 0
-1	252	221	30	-151.00	 0	 0	 0
-1	253	221	12	-147.00	 0	 0	 0
-1	254	222	24	-151.00	 0	 0	 0
-1	255	223	32	-123.00	 0	 0	 0
-1	256	223	30	-123.00	 0	 0	 0
-1	257	223	12	-119.00	 0	 0	 0
-1	258	224	24	-123.00	 0	 0	 0
-1	259	226	32	-124.00	 0	 0	 0
-1	260	226	30	-120.00	 0	 0	 0
-1	261	228	24	-150.00	 0	 0	 0
-1	262	228	16	-156.00	 0	 0	 0
-1	263	228	8	-146.00	 0	 0	 0
-1	264	229	4	-152.00	 0	 0	 0
-1	265	229	32	-156.00	 0	 0	 0
-1	266	229	30	-156.00	 0	 0	 0
-1	267	230	24	-156.00	 0	 0	 0
-1	268	231	4	-142.00	 0	 0	 0
-1	269	231	32	-146.00	 0	 0	 0
-1	270	231	30	-146.00	 0	 0	 0
-1	271	232	24	-146.00	 0	 0	 0
-1	273	234	31	-113.00	 0	 0	 0
 0	273	488	419	25	-113.00	 0	 0
-1	275	236	9	-123.00	 0	 0	 0
 0	275	494	425	31	-123.00	 0	 0
 0	275	495	426	25	-123.00	 1	 0
-1	276	237	1	-118.00	 0	 0	 0
 0	276	499	430	31	-118.00	 0	 0
 0	276	500	431	25	-118.00	 1	 0
-1	277	238	21	-125.00	 0	 0	 0
 0	277	502	433	39	-125.00	 0	 0
 0	277	503	434	33	-125.00	 1	 0
-1	278	239	33	-160.00	 0	 0	 0
 0	278	505	436	39	-160.00	 0	 0
-1	281	242	21	-125.00	 0	 0	 0
 0	281	507	438	39	-125.00	 0	 0
 0	281	508	439	33	-125.00	 1	 0
-1	282	243	33	-160.00	 0	 0	 0
 0	282	510	441	39	-160.00	 0	 0
-1	286	247	31	-99.00	 0	 0	 0
 0	286	511	442	25	-99.00	 0	 0
-1	288	249	17	-151.00	 0	 0	 0
 0	288	517	448	31	-151.00	 0	 0
 0	288	518	449	25	-151.00	 1	 0
-1	289	250	1	-117.00	 0	 0	 0
 0	289	522	453	31	-117.00	 0	 0
 0	289	523	454	25	-117.00	 1	 0
-1	290	251	33	-151.00	 0	 0	 0
 0	290	524	455	39	-151.00	 0	 0
-1	292	253	13	-147.00	 0	 0	 0
 0	292	526	457	39	-147.00	 0	 0
 0	292	527	458	33	-147.00	 1	 0
-1	294	255	33	-123.00	 0	 0	 0
 0	294	529	460	39	-123.00	 0	 0
-1	296	257	13	-119.00	 0	 0	 0
 0	296	531	462	39	-119.00	 0	 0
 0	296	532	463	33	-119.00	 1	 0
-1	299	260	31	-120.00	 0	 0	 0
 0	299	534	465	25	-120.00	 0	 0
-1	301	262	17	-156.00	 0	 0	 0
 0	301	540	471	31	-156.00	 0	 0
 0	301	541	472	25	-156.00	 1	 0
-1	302	263	9	-146.00	 0	 0	 0
 0	302	545	476	31	-146.00	 0	 0
 0	302	546	477	25	-146.00	 1	 0
-1	303	264	5	-143.00	 0	 0	 0
 0	303	548	479	39	-143.00	 0	 0
 0	303	549	480	33	-143.00	 1	 0
-1	304	265	33	-156.00	 0	 0	 0
 0	304	551	482	39	-156.00	 0	 0
-1	307	268	5	-133.00	 0	 0	 0
 0	307	553	484	39	-133.00	 0	 0
 0	307	554	485	33	-133.00	 1	 0
-1	308	269	33	-146.00	 0	 0	 0
 0	308	556	487	39	-146.00	 0	 0
-1	311	273	28	-115.00	 0	 0	 0
-1	312	273	26	-111.00	 0	 0	 0
-1	313	275	10	-139.00	 0	 0	 0
-1	314	275	28	-121.00	 0	 0	 0
-1	315	275	26	-125.00	 0	 0	 0
-1	316	276	2	-116.00	 0	 0	 0
-1	317	276	28	-120.00	 0	 0	 0
-1	318	276	26	-120.00	 0	 0	 0
-1	319	277	22	-129.00	 0	 0	 0
 0	319	568	493	22	-117.00	 0	 0
-1	320	277	36	-127.00	 0	 0	 0
-1	321	277	34	-123.00	 0	 0	 0
-1	322	278	36	-162.00	 0	 0	 0
-1	323	278	34	-158.00	 0	 0	 0
-1	324	281	22	-134.00	 0	 0	 0
 0	324	576	498	22	-122.00	 0	 0
-1	325	281	36	-127.00	 0	 0	 0
-1	326	281	34	-123.00	 0	 0	 0
-1	327	282	36	-162.00	 0	 0	 0
-1	328	282	34	-158.00	 0	 0	 0
-1	329	286	28	-101.00	 0	 0	 0
-1	330	286	26	-97.00	 0	 0	 0
-1	331	288	18	-149.00	 0	 0	 0
-1	332	288	28	-150.00	 0	 0	 0
-1	333	288	26	-153.00	 0	 0	 0
-1	334	289	2	-115.00	 0	 0	 0
 0	334	620	533	 2	-113.00	 0	 0
-1	335	289	28	-119.00	 0	 0	 0
-1	336	289	26	-119.00	 0	 0	 0
-1	337	290	36	-153.00	 0	 0	 0
-1	338	290	34	-149.00	 0	 0	 0
-1	339	292	14	-158.00	 0	 0	 0
-1	340	292	36	-149.00	 0	 0	 0
-1	341	292	34	-145.00	 0	 0	 0
-1	342	294	36	-125.00	 0	 0	 0
-1	343	294	34	-121.00	 0	 0	 0
-1	344	296	14	-143.00	 0	 0	 0
-1	345	296	36	-121.00	 0	 0	 0
-1	346	296	34	-117.00	 0	 0	 0
-1	347	299	28	-122.00	 0	 0	 0
-1	348	299	26	-118.00	 0	 0	 0
-1	349	301	18	-154.00	 0	 0	 0
-1	350	301	28	-154.00	 0	 0	 0
-1	351	301	26	-158.00	 0	 0	 0
-1	352	302	10	-144.00	 0	 0	 0
-1	353	302	28	-145.00	 0	 0	 0
-1	354	302	26	-148.00	 0	 0	 0
-1	355	303	6	-162.00	 0	 0	 0
 0	355	632	539	 6	-150.00	 0	 0
-1	356	303	36	-145.00	 0	 0	 0
-1	357	303	34	-141.00	 0	 0	 0
-1	358	304	36	-158.00	 0	 0	 0
-1	359	304	34	-154.00	 0	 0	 0
-1	360	307	6	-153.00	 0	 0	 0
 0	360	640	544	 6	-141.00	 0	 0
-1	361	307	36	-135.00	 0	 0	 0
-1	362	307	34	-131.00	 0	 0	 0
-1	363	308	36	-148.00	 0	 0	 0
-1	364	308	34	-144.00	 0	 0	 0
-1	366	312	27	-111.00	 0	 0	 0
-1	367	313	11	-105.00	 0	 0	 0
 0	367	660	564	35	-105.00	 0	 0
 0	367	662	566	29	-105.00	 1	 0
-1	368	314	29	-121.00	 0	 0	 0
 0	368	665	570	35	-121.00	 0	 0
-1	369	315	27	-125.00	 0	 0	 0
-1	370	316	3	-114.00	 0	 0	 0
 0	370	668	573	35	-114.00	 0	 0
 0	370	669	574	29	-114.00	 1	 0
-1	371	317	29	-120.00	 0	 0	 0
 0	371	672	578	35	-120.00	 0	 0
-1	372	318	27	-120.00	 0	 0	 0
-1	373	319	23	-107.00	 0	 0	 0
 0	373	673	579	37	-107.00	 0	 0
-1	374	320	37	-127.00	 0	 0	 0
-1	375	321	35	-123.00	 0	 0	 0
 0	375	675	581	29	-123.00	 0	 0
-1	376	322	37	-162.00	 0	 0	 0
-1	378	324	23	-112.00	 0	 0	 0
 0	378	678	584	37	-112.00	 0	 0
-1	379	325	37	-127.00	 0	 0	 0
-1	380	326	35	-123.00	 0	 0	 0
 0	380	680	586	29	-123.00	 0	 0
-1	381	327	37	-162.00	 0	 0	 0
-1	384	330	27	-97.00	 0	 0	 0
-1	385	331	19	-114.00	 0	 0	 0
 0	385	690	596	35	-114.00	 0	 0
 0	385	692	598	29	-114.00	 1	 0
-1	386	332	29	-150.00	 0	 0	 0
 0	386	696	602	35	-150.00	 0	 0
-1	387	333	27	-153.00	 0	 0	 0
-1	388	334	3	-113.00	 0	 0	 0
 0	388	699	605	35	-113.00	 0	 0
 0	388	700	606	29	-113.00	 1	 0
-1	389	335	29	-119.00	 0	 0	 0
 0	389	704	610	35	-119.00	 0	 0
-1	390	336	27	-119.00	 0	 0	 0
 0	390	713	619	27	-119.00	 0	 0
-1	391	337	37	-153.00	 0	 0	 0
-1	393	339	15	-114.00	 0	 0	 0
 0	393	705	611	37	-114.00	 0	 0
-1	394	340	37	-149.00	 0	 0	 0
-1	395	341	35	-145.00	 0	 0	 0
 0	395	708	614	29	-145.00	 0	 0
-1	396	342	37	-125.00	 0	 0	 0
-1	398	344	15	-99.00	 0	 0	 0
 0	398	710	616	37	-99.00	 0	 0
-1	399	345	37	-121.00	 0	 0	 0
-1	400	346	35	-117.00	 0	 0	 0
 0	400	712	618	29	-117.00	 0	 0
-1	402	348	27	-118.00	 0	 0	 0
-1	403	349	19	-119.00	 0	 0	 0
 0	403	721	628	35	-119.00	 0	 0
 0	403	723	630	29	-119.00	 1	 0
-1	404	350	29	-154.00	 0	 0	 0
 0	404	726	634	35	-154.00	 0	 0
-1	405	351	27	-158.00	 0	 0	 0
-1	406	352	11	-110.00	 0	 0	 0
 0	406	728	636	35	-110.00	 0	 0
 0	406	730	638	29	-110.00	 1	 0
-1	407	353	29	-145.00	 0	 0	 0
 0	407	733	642	35	-145.00	 0	 0
-1	408	354	27	-148.00	 0	 0	 0
-1	409	355	7	-123.00	 0	 0	 0
 0	409	734	643	37	-123.00	 0	 0
-1	410	356	37	-145.00	 0	 0	 0
-1	411	357	35	-141.00	 0	 0	 0
 0	411	737	646	29	-141.00	 0	 0
-1	412	358	37	-158.00	 0	 0	 0
-1	414	360	7	-114.00	 0	 0	 0
 0	414	739	648	37	-114.00	 0	 0
-1	415	361	37	-135.00	 0	 0	 0
-1	416	362	35	-131.00	 0	 0	 0
 0	416	742	651	29	-131.00	 0	 0
-1	417	363	37	-148.00	 0	 0	 0
-1	419	366	24	-113.00	 0	 0	 0
-1	420	366	8	-109.00	 0	 0	 0
-1	421	366	0	-114.00	 0	 0	 0
-1	422	367	32	-103.00	 0	 0	 0
-1	423	367	30	-105.00	 0	 0	 0
-1	424	368	32	-119.00	 0	 0	 0
-1	425	368	30	-123.00	 0	 0	 0
-1	426	369	24	-123.00	 0	 0	 0
-1	427	370	32	-116.00	 0	 0	 0
-1	428	370	30	-112.00	 0	 0	 0
-1	429	371	32	-122.00	 0	 0	 0
-1	430	371	30	-118.00	 0	 0	 0
-1	431	372	24	-118.00	 0	 0	 0
-1	432	373	38	-105.00	 0	 0	 0
-1	433	374	38	-125.00	 0	 0	 0
-1	434	375	32	-125.00	 0	 0	 0
-1	435	375	30	-121.00	 0	 0	 0
-1	436	376	38	-160.00	 0	 0	 0
-1	437	378	38	-110.00	 0	 0	 0
-1	438	379	38	-125.00	 0	 0	 0
-1	439	380	32	-125.00	 0	 0	 0
-1	440	380	30	-121.00	 0	 0	 0
-1	441	381	38	-160.00	 0	 0	 0
-1	442	384	24	-99.00	 0	 0	 0
-1	443	384	16	-116.00	 0	 0	 0
-1	444	384	0	-95.00	 0	 0	 0
-1	445	385	32	-112.00	 0	 0	 0
-1	446	385	30	-112.00	 0	 0	 0
-1	447	386	32	-148.00	 0	 0	 0
-1	448	386	30	-151.00	 0	 0	 0
-1	449	387	24	-151.00	 0	 0	 0
-1	450	388	32	-115.00	 0	 0	 0
-1	451	388	30	-111.00	 0	 0	 0
-1	452	389	32	-121.00	 0	 0	 0
-1	453	389	30	-117.00	 0	 0	 0
-1	454	390	24	-117.00	 0	 0	 0
-1	455	391	38	-151.00	 0	 0	 0
-1	456	393	38	-112.00	 0	 0	 0
-1	457	394	38	-147.00	 0	 0	 0
-1	458	395	32	-147.00	 0	 0	 0
-1	459	395	30	-143.00	 0	 0	 0
-1	460	396	38	-123.00	 0	 0	 0
-1	461	398	38	-97.00	 0	 0	 0
-1	462	399	38	-119.00	 0	 0	 0
-1	463	400	32	-119.00	 0	 0	 0
-1	464	400	30	-115.00	 0	 0	 0
-1	465	402	24	-120.00	 0	 0	 0
-1	466	402	16	-125.00	 0	 0	 0
-1	467	402	8	-116.00	 0	 0	 0
-1	468	403	32	-117.00	 0	 0	 0
-1	469	403	30	-117.00	 0	 0	 0
-1	470	404	32	-152.00	 0	 0	 0
-1	471	404	30	-156.00	 0	 0	 0
-1	472	405	24	-156.00	 0	 0	 0
-1	473	406	32	-112.00	 0	 0	 0
-1	474	406	30	-108.00	 0	 0	 0
-1	475	407	32	-143.00	 0	 0	 0
-1	476	407	30	-146.00	 0	 0	 0
-1	477	408	24	-146.00	 0	 0	 0
-1	478	409	38	-121.00	 0	 0	 0
-1	479	410	38	-143.00	 0	 0	 0
-1	480	411	32	-143.00	 0	 0	 0
-1	481	411	30	-139.00	 0	 0	 0
-1	482	412	38	-156.00	 0	 0	 0
-1	483	414	38	-112.00	 0	 0	 0
-1	484	415	38	-133.00	 0	 0	 0
-1	485	416	32	-133.00	 0	 0	 0
-1	486	416	30	-129.00	 0	 0	 0
-1	487	417	38	-146.00	 0	 0	 0
-1	489	420	9	-109.00	 0	 0	 0
 0	489	843	748	31	-109.00	 0	 0
 0	489	844	749	25	-109.00	 1	 0
-1	490	421	1	-114.00	 0	 0	 0
 0	490	849	754	31	-114.00	 0	 0
 0	490	850	755	25	-114.00	 1	 0
-1	491	422	33	-103.00	 0	 0	 0
 0	491	851	756	39	-103.00	 0	 0
-1	492	423	31	-105.00	 0	 0	 0
 0	492	853	758	25	-105.00	 0	 0
-1	493	424	33	-119.00	 0	 0	 0
 0	493	855	760	39	-119.00	 0	 0
-1	496	427	33	-116.00	 0	 0	 0
 0	496	857	762	39	-116.00	 0	 0
-1	497	428	31	-112.00	 0	 0	 0
 0	497	858	763	25	-112.00	 0	 0
-1	498	429	33	-122.00	 0	 0	 0
 0	498	860	765	39	-122.00	 0	 0
-1	501	432	39	-105.00	 0	 0	 0
 0	501	842	747	33	-105.00	 0	 0
 0	501	861	766	33	-105.00	 1	 0
-1	504	435	31	-121.00	 0	 0	 0
 0	504	863	768	25	-121.00	 0	 0
-1	506	437	39	-110.00	 0	 0	 0
 0	506	848	753	33	-110.00	 0	 0
 0	506	866	771	33	-110.00	 1	 0
-1	509	440	31	-121.00	 0	 0	 0
 0	509	868	773	25	-121.00	 0	 0
-1	512	443	17	-116.00	 0	 0	 0
 0	512	875	780	31	-116.00	 0	 0
 0	512	876	781	25	-116.00	 1	 0
-1	513	444	1	-95.00	 0	 0	 0
 0	513	881	786	31	-95.00	 0	 0
 0	513	882	787	25	-95.00	 1	 0
-1	514	445	33	-112.00	 0	 0	 0
 0	514	883	788	39	-112.00	 0	 0
-1	515	446	31	-112.00	 0	 0	 0
 0	515	885	790	25	-112.00	 0	 0
-1	516	447	33	-148.00	 0	 0	 0
 0	516	888	793	39	-148.00	 0	 0
-1	519	450	33	-115.00	 0	 0	 0
 0	519	890	795	39	-115.00	 0	 0
-1	520	451	31	-111.00	 0	 0	 0
 0	520	891	796	25	-111.00	 0	 0
-1	521	452	33	-121.00	 0	 0	 0
 0	521	894	799	39	-121.00	 0	 0
-1	525	456	39	-112.00	 0	 0	 0
 0	525	874	779	33	-112.00	 0	 0
 0	525	895	800	33	-112.00	 1	 0
-1	528	459	31	-143.00	 0	 0	 0
 0	528	899	804	25	-143.00	 0	 0
-1	530	461	39	-97.00	 0	 0	 0
 0	530	880	785	33	-97.00	 0	 0
 0	530	900	805	33	-97.00	 1	 0
-1	533	464	31	-115.00	 0	 0	 0
-1	535	466	17	-125.00	 0	 0	 0
 0	535	906	811	31	-125.00	 0	 0
 0	535	907	812	25	-125.00	 1	 0
-1	536	467	9	-116.00	 0	 0	 0
